tagID	tagValue	canonical_genre
1303	mtv	mtv
1304	unreal	unreal
1305	ost	ost
1306	record	record
1307	bleach	bleach
1308	star	star
1309	tears	tears
1310	big bang	big bang
1311	living legend	living legend
1312	unusual you like	unusual you like
1313	blackout	blackout
1314	truth	truth
1315	bleachaddict	bleachaddict
1316	jpop	jpop
1317	emotion	emotion
1318	transcendant	transcendant
1319	pop princess	pop princess
1322	post-metal	post-metal
1323	grime	grime
1324	artcore	artcore
1325	jumpstyle	jumpstyle
1326	unique song	unique song
1327	war is like music	war is like music
1328	dub dos brother	dub dos brother
1329	fucking awensome	fucking awensome
1330	pink floyd	pink floyd
1331	guns n roses	guns n roses
1332	fucking cool	fucking cool
1333	american blues artist group	american blues artist group
1334	ameribluesscene	ameribluesscene
1335	blueartistgroup	blueartistgroup
1336	american blues scene	american blues scene
1337	guitar karlsruhe	guitar karlsruhe
1338	allboutguitar	allboutguitar
1339	seattle	seattle
1340	blues music	blues music
1341	red shoe diaries	red shoe diaries
1342	brent david fraser	brent david fraser
1343	fame la	fame la
1344	harmonica blues	harmonica blues
1345	dudley taft	dudley taft
1347	excellence	excellence
1348	great song	great song
1349	great intro here nice chill beat with uptempo feel as well	great intro here nice chill beat with uptempo feel as well
1351	vocal trance	vocal trance
1353	scottish	scottish
1354	soft rock	soft rock
1355	christmas	christmas
1357	eurodance	eurodance
1358	post-grunge	post-grunge
1359	modern metal	modern metal
1360	german metal	german metal
1361	industrial death metal	industrial death metal
1362	stoner metal	stoner metal
1363	sludge metal	sludge metal
1364	bulgarian	bulgarian
1365	female fronted metal	female fronted metal
1366	freestyle	freestyle
1367	shred	shred
1369	radio show	radio show
1370	advice	advice
1371	talk show	talk show
1372	folk metal	folk metal
1373	viking metal	viking metal
1374	wolf metal	wolf metal
1375	carrie underwood	carrie underwood
1377	country divas	country divas
1380	female country	female country
1383	sex pop	sex pop
1384	adam lambert	adam lambert
1385	lil wayne	lil wayne
1387	country rock	country rock
1389	female singers	female singers
1391	country albums to check out	country albums to check out
1392	eminem	eminem
1393	linda perry	linda perry
1394	im ok	im ok
1395	kelly clarkson	kelly clarkson
1396	already gone	already gone
1397	pop rock nacional	pop rock nacional
1398	philadelphia	philadelphia
1400	fiscal crisis	fiscal crisis
1401	relevant now	relevant now
1402	acme of western civilization	acme of western civilization
1403	fingerpicking	fingerpicking
1404	tromboners	tromboners
1405	godlike	godlike
1406	eceletic	eceletic
1408	phildelphia	phildelphia
1409	ents	ents
1410	west philly	west philly
1411	fugs	fugs
1412	upper darby	upper darby
1413	trees	trees
1414	talking heads	talking heads
1415	weed	weed
1416	devo	devo
1417	phish	phish
1418	marijuana	marijuana
1419	zappa	zappa
1420	philly	philly
1421	420	420
1422	trippy	trippy
1423	humor	humor
1424	drugs	drugs
1425	prog	prog
1426	quirky	quirky
1427	aufdiefresse	aufdiefresse
1428	urz	urz
1429	family guy	family guy
1430	big beat	big beat
1431	aggressive	aggressive
1432	humour	humour
1434	the beatles	the beatles
1436	music faz lembrar a a nani num sei pq mais eu lembro	music faz lembrar a a nani num sei pq mais eu lembro
1437	music gay :d	music gay :d
1438	music ki me faz lembrar meu amor s2	music ki me faz lembrar meu amor s2
1439	digimon xd lol	digimon xd lol
1440	music lembra quando eu thava 7 serie lol	music lembra quando eu thava 7 serie lol
1441	lol music boa de mais da conta	lol music boa de mais da conta
1442	rock ballads	rock ballads
1443	finnish rock	finnish rock
1444	theatrical	theatrical
1445	emotional	emotional
1446	dramatic	dramatic
1448	educational music	educational music
1449	kindie	kindie
1450	childrens music	childrens music
1451	prog-rock	prog-rock
1452	coffeehouse	coffeehouse
1453	beatles influenced	beatles influenced
1454	beck-influenced	beck-influenced
1455	dancehall	dancehall
1456	song for the dumped	song for the dumped
1457	chill-out	chill out
1458	orchestral pop	orchestral pop
1459	horror film music	horror film music
1460	theatre	theatre
1461	movie music	movie music
1462	broadway	broadway
1463	eerie	eerie
1467	female vocalits	female vocalits
1468	roots reggae	roots reggae
1469	minimal techno	minimal techno
1470	electrodub	electrodub
1471	loose	loose
1472	nelly	nelly
1473	furtado	furtado
1474	axe	axe
1475	forro	forro
1476	whitneyduncan	whitneyduncan
1477	kelly key	kelly key
1478	goth	goth
1479	brazilian post-punk	brazilian post-punk
1480	indie funk	indie funk
1481	dark pop	dark pop
1482	dark metal	dark metal
1483	girl band	girl band
1484	portuguese	portuguese
1485	future-pop	future-pop
1486	french pop	french pop
1487	electropunk	electropunk
1488	synth-rock	synth-rock
1489	fav female singers	fav female singers
1490	fav tracks	fav tracks
1491	fav male singers	fav male singers
1492	relax	relax
1494	depressing	depressing
1495	sex	sex
1496	abre caminhos	abre caminhos
1497	minuto de sabedoria	minuto de sabedoria
1498	stupid	stupid
1499	luz luz luz	luz luz luz
1501	turkish delight	turkish delight
1502	language	language
1504	adoro	adoro
1505	preferidas	preferidas
1506	brasileiro	brasileiro
1507	female singer-songwriters	female singer-songwriters
1508	jack johnson	jack johnson
1512	soundscape	soundscape
1513	shit	shit
1520	meow	meow
1524	repetitive	repetitive
1527	drill n bass	drill n bass
1530	breathtaking	breathtaking
1531	trash metal	trash metal
1532	symphonic black metal	symphonic black metal
1533	pagan metal	pagan metal
1534	indietronica	indietronica
1535	rock'n'roll	rock'n'roll
1536	synthrock	synthrock
1537	fusion jazz	fusion jazz
1538	art rock	art rock
1539	melodic hardcore	melodic hardcore
1540	burnt fur	burnt fur
1541	siouxsie and the banshees	siouxsie and the banshees
1542	the cure	the cure
1543	paradise place	paradise place
1544	the human league	the human league
1545	seconds	seconds
1546	ultraviolence	ultraviolence
1547	new order	new order
1548	clasica	clasica
1549	70	70
1550	seventies	seventies
1551	setenta	setenta
1552	setentas	setentas
1553	rb	rb
1554	romantica	romantica
1555	noruego	noruego
1556	nordico	nordico
1557	the nordic sound	the nordic sound
1558	chilena	chilena
1559	illapu	illapu
1560	books	books
1561	folklore	folklore
1562	filmmussik	filmmussik
1563	pelicula	pelicula
1564	spoken	spoken
1565	espana	espana
1566	tranquility	tranquility
1567	trompeta	trompeta
1568	relajacion	relajacion
1569	dreaming	dreaming
1570	israel	israel
1571	jerusalem	jerusalem
1572	la nueva ola chilena	la nueva ola chilena
1574	nueva ola	nueva ola
1575	vieja ola	vieja ola
1576	bavarica	bavarica
1577	queen of rnb	queen of rnb
1578	queen of hip hop	queen of hip hop
1579	mother monster	mother monster
1580	sasha fierce	sasha fierce
1581	bootylicious	bootylicious
1582	prince of pop	prince of pop
1583	cute smile	cute smile
1587	curly hair	curly hair
1588	king of music	king of music
1591	peter pan	peter pan
1592	oops she did it again	oops she did it again
1593	popular	popular
1594	filipino	filipino
1595	champion	champion
1596	singer	singer
1597	folktronic	folktronic
1598	ellie gouldin	ellie gouldin
1599	philippines	philippines
1600	american band	american band
1601	onerepublic	onerepublic
1602	the fray	the fray
1603	philippine	philippine
1604	pinoy	pinoy
1605	woman beater	woman beater
1606	douchebag	douchebag
1607	asshole	asshole
1608	bizarro	bizarro
1609	brazilian pop	brazilian pop
1610	dragmusic	dragmusic
1611	better than radiohead	better than radiohead
1612	eletronic pop	eletronic pop
1613	bitch	bitch
1615	bewareofthedog	bewareofthedog
1616	digital hardcore	digital hardcore
1617	cyber-punk	cyber-punk
1618	techno punk	techno punk
1619	cyber-grind	cyber-grind
1620	faggot	faggot
1621	speedgore	speedgore
1622	lolicore	lolicore
1623	gabber punk	gabber punk
1624	digital-punk	digital-punk
1625	digital-grindcore	digital-grindcore
1626	fl band	fl band
1627	bossa nova	bossa nova
1628	russian pop	russian pop
1629	haiti	haiti
1630	black music	black music
1631	international singers	international singers
1632	mariah	mariah
1633	ne-yo	ne-yo
1634	modern country	modern country
1635	rem	rem
1636	lady antebellum	lady antebellum
1637	beyonce knowles	beyonce knowles
1638	robbie williams	robbie williams
1639	michael	michael
1640	samba	samba
1641	alternativo	alternativo
1642	excellent reason for crying	excellent reason for crying
1643	these guys fucking rule	these guys fucking rule
1644	fuck yeah	fuck yeah
1645	but the party dont stop	but the party dont stop
1647	for days when i am particularly angry with you	for days when i am particularly angry with you
1648	fuck u bitch	fuck u bitch
1649	songs i can actually listen to on repeat	songs i can actually listen to on repeat
1650	makes you wanna dance all around your room	makes you wanna dance all around your room
1651	boys	boys
1652	we should be together	we should be together
1653	pop bitch	pop bitch
1654	i was fighting with myself not to listen to it but i lost	i was fighting with myself not to listen to it but i lost
1655	bitch song	bitch song
1656	should have been on the album	should have been on the album
1657	make me wanna scream	make me wanna scream
1658	i wish i could make a video for this	i wish i could make a video for this
1660	i can and will listen to this song all day	i can and will listen to this song all day
1666	tracks i would put on a movie soundtrack	tracks i would put on a movie soundtrack
1667	will you marry me sir	will you marry me sir
1668	its britney bitch	its britney bitch
1669	edward and bella	edward and bella
1670	divorced kids anthem	divorced kids anthem
1671	summer song	summer song
1673	femme fatale	femme fatale
1674	lets make a sandwich	lets make a sandwich
1675	to hear when you wake up	to hear when you wake up
1676	broken family	broken family
1677	i could imagine hilary duff doing this song	i could imagine hilary duff doing this song
1678	in the middle of summer	in the middle of summer
1679	summer night	summer night
1680	faves	faves
1681	dark-doom	dark-doom
1682	technical metal	technical metal
1683	new metal	new metal
1684	horrorpunk	horrorpunk
1685	batcave	batcave
1686	this isnt wild	this isnt wild
1687	it just sucks	it just sucks
1688	voodoo	voodoo
1689	a reason the surfaris should only do instrumental songs	a reason the surfaris should only do instrumental songs
1690	the beach boys are pussies	the beach boys are pussies
1691	stop singing dick	stop singing dick
1692	spooky funk	spooky funk
1693	mourning for grasshoppers	mourning for grasshoppers
1694	western deathrock	western deathrock
1695	gothic calliope	gothic calliope
1696	poncy goth	poncy goth
1697	music that has made me shout fuck yes	music that has made me shout fuck yes
1698	aw man i got the goo goo itch	aw man i got the goo goo itch
1699	jagger and bowie boned and you know that bowie was the girl because hes bowie	jagger and bowie boned and you know that bowie was the girl because hes bowie
1701	i could tell from the guitar that this is serious rock and roll	i could tell from the guitar that this is serious rock and roll
1703	welcome to drinkin island	welcome to drinkin island
1704	pumpkin fiction	pumpkin fiction
1705	dick fucking dale motherfucker yes	dick fucking dale motherfucker yes
1708	i take it back	i take it back
1709	thailand street punk	thailand street punk
1711	horror glam	horror glam
1712	cartoon metal	cartoon metal
1713	monster sleaze	monster sleaze
1714	outlaw country	outlaw country
1716	synthmope	synthmope
1717	i am going to dig up and be indecent with wendy o	i am going to dig up and be indecent with wendy o
1718	comedy folk goth	comedy folk goth
1720	which means way more punk than anyone	which means way more punk than anyone
1721	dusty dark western gothic rock	dusty dark western gothic rock
1722	hard	hard
1723	ass-kicking southern sleaze	ass-kicking southern sleaze
1724	deathglam	deathglam
1725	cowpunk	cowpunk
1726	go back to kokomo you fucking beach boy assholes	go back to kokomo you fucking beach boy assholes
1727	glam	glam
1728	arctic monkeys	arctic monkeys
1729	deep purple family	deep purple family
1730	save your kisses	save your kisses
1731	crystal kay	crystal kay
1732	taboo	taboo
1733	utada	utada
1734	neo-soul	neo-soul
1735	club	club
1737	krautrock	krautrock
1738	tribal	tribal
1740	trance metal	trance metal
1741	vampirefreaks	vampirefreaks
1743	gothic goddess	gothic goddess
1745	goddess	goddess
1746	christ complex	christ complex
1747	christian black metal	christian black metal
1748	unblack metal	unblack metal
1750	deserve to be more famous but would suck if they became mainstream	deserve to be more famous but would suck if they became mainstream
1751	greatest band in the universe	greatest band in the universe
1752	dragonball z	dragonball z
1753	cute	cute
1754	male vocalist	male vocalist
1755	youtube	youtube
1756	made at home	made at home
1757	cartoon	cartoon
1758	cruj	cruj
1759	draco and the malfoys	draco and the malfoys
1760	skinny	skinny
1761	cindy lauper	cindy lauper
1762	queer	queer
1764	aaron carter	aaron carter
1765	victoria beckham	victoria beckham
1766	nick carter	nick carter
1767	country ladies	country ladies
1768	australian country	australian country
1769	canadian country	canadian country
1770	texas country	texas country
1771	kickass	kickass
1772	chilling	chilling
1773	absofuckinglutely insane	absofuckinglutely insane
1774	hatris	hatris
1776	incredible	incredible
1777	burnap	burnap
1778	chocolate	chocolate
1780	ear sex	ear sex
1781	fucking hardcore	fucking hardcore
1782	demos	demos
1783	singer/songwriter	singer/songwriter
1788	fresh prince	fresh prince
1789	bus stop	bus stop
1790	retro	retro
1791	great vocal	great vocal
1793	obama	obama
1795	californication	californication
1796	smooth jazz	smooth jazz
1797	powerful	powerful
1798	alkohol	alkohol
1799	kick-ass	kick-ass
1800	cap	cap
1801	post-dubstep	post-dubstep
1802	nnnnnnnnnnnnnnnnnnnnnnnnnnnn	nnnnnnnnnnnnnnnnnnnnnnnnnnnn
1803	lil b house	lil b house
1804	thejunner	thejunner
1805	godmother of soul punk	godmother of soul punk
1806	add	add
1807	paint	paint
1808	picasso	picasso
1809	this is paint	this is paint
1810	virginal power electronics	virginal power electronics
1811	enough bbq now your presence is needed in albatross	enough bbq now your presence is needed in albatross
1812	noise pop	noise pop
1813	ugh	ugh
1814	david cameron	david cameron
1815	cuntservatives	cuntservatives
1816	shih tzu	shih tzu
1817	camera	camera
1818	heat	heat
1819	narrative	narrative
1820	hearts	hearts
1821	submission	submission
1822	ben	ben
1823	fuck ben	fuck ben
1824	benladen	benladen
1825	sex sex sex	sex sex sex
1826	sex sex sex sex sex	sex sex sex sex sex
1827	sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex	sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex
1828	sex sex	sex sex
1829	sex sex sex sex sex sex	sex sex sex sex sex sex
1830	sex sex sex sex	sex sex sex sex
1831	uk garage	uk garage
1832	r and s	r and s
1833	ninja tune	ninja tune
1834	nu-jazz	nu-jazz
1835	beats	beats
1836	electronic rock	electronic rock
1837	triangle	triangle
1842	math metal	math metal
1843	russian alternative	russian alternative
1844	mashup	mashup
1845	horror punk	horror punk
1846	chillwave	chillwave
1847	manchester	manchester
1849	orgasm	orgasm
1850	roots	roots
1851	steve forrest	steve forrest
1852	groove armada	groove armada
1853	alt	alt
1854	black light	black light
1855	californian	californian
1856	honky tonk	honky tonk
1857	mgmt	mgmt
1858	england	england
1859	post punk	post-punk
1860	female and male vocalists	female and male vocalists
1861	album i own	album i own
1862	andrew vanwyngarden	andrew vanwyngarden
1864	leave you far behind	leave you far behind
1867	chills	chills
1868	soul rock	soul rock
